Datetime,Sentiment,Text,Unnamed: 0,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2020-03-27 15:41:24+00:00,1,Just lookit all us  NYC ers waiting to funnel into the grocery store  practicing  socialdistancing  But pop a wheelie if the spirit moves  Put on an impromptu dance party for the parking lot  YOU DO YOU   corona  covid     MadShoppingCartDanceSkills     at Food Bazaar Supermarket,1836,,,,
2020-03-27 15:19:59+00:00,0, its been    days of quarantine    can you believe it  Where are the zombies  corona  styleclassedge  stayinside   New Jersey  PevY B jU  igshid  fixqgw nlnhd,1837,,,,
2020-03-27 15:12:58+00:00,1,Lord of Emotion   Humanity    OUT NOW ON  allstreamingservices  platforms  socialmedia  whateveryouwanttocallit Here s a song to help you all in these times of the  corona  virus and even after   AND Enjoy     Pd wyHWgl  igshid  iyfc faif   ,1838,,,,
2020-03-27 14:48:47+00:00,1,Wow  Nothing marks the end of society as we know it like the end of Waffle Houses  wafflehouse  wafflehouseindex  COVID    CoronaLockdown  corona  FridayThoughts  miami  NewYork  daive  weston,1839,,,,
2020-03-27 13:53:05+00:00,0, Buenosd  as  everyone  Let s not get that  corona today   coronavirus  aliens,1840,,,,
2020-03-27 13:48:10+00:00,0,Morning walk in the time of the virus         corona  newyorkcity  newyork  newyorklife  farmersmarket    localfarmers  socialdistancing  sixfeetapart  morning  morningwalk      PUO ADXem  igshid  i    pemb e ,1841,,,,
2020-03-27 13:07:22+00:00,0,New York City walkabout   The streets of New York remain relatively quiet as social distancing continues    walkabouttheworld  corona  covid     fujixt   fujinorthamerica  York  New York  PPkTwA  X  igshid  b y gcz cbz,1842,,,,
2020-03-27 12:43:02+00:00,1,ip  nyc hoop dreams  Get well            today   s  corona update on Fireside chats with Mark Carles ,1843,,,,
2020-03-27 09:57:23+00:00,-1, is hospitalized and I   m worried for her  Please get better princess   CoronaLockdown  corona  covid    ImAwakeThisLateBecause,1844,,,,
2020-03-27 09:56:09+00:00,0,You dont need all that Glamour  just be you  lockdown  Corona  NaturalBeauty,1845,,,,
2020-03-27 08:39:30+00:00,1,Here   s the link to a biotech company looking for volunteers who recovered from  Covid to donate blood  amp  help in the search for  antibodies Please RT  Let   s defeat  corona with the power of social media  Then we can get our lives back  ,1846,,,,
2020-03-27 08:35:48+00:00,1,Yes  Companies are already working on antibody treatments for  covid but it could still take months  Again  not a medical expert  but what can be done to speed up this process  Please spread the word  not the virus   corona  CoronaVirusUpdate ,1847,,,,
2020-03-27 07:45:19+00:00,1,Look  I   m no medical expert  but if there were people in China who survived  COVID   in December  and they have antibodies in their blood  why are we just starting to test transferring blood from survivors now  Couldn   t that have been tested in  say  January   justsayin  corona,1848,,,,
2020-03-27 06:43:59+00:00,0,Coronastan NYC  Unsocial distancing saves lives     corona   New York  OjsUIAq V  igshid uhekfmyaih t,1849,,,,
2020-03-27 05:09:40+00:00,1,he  corona virus in Bangladesh  safety first  via ,1850,,,,
2020-03-27 04:31:04+00:00,1,Less  corona More  love      brooklyn telling it like it is  ,1851,,,,
2020-03-27 02:47:52+00:00,-1, StayAtHome   because it is for your health due to the fact that  Corona has killed many people  You got this   POSTPONEWRESTLEMANIA  CoronavirusLockdown ,1852,,,,
2020-03-27 01:56:48+00:00,1, and me on a predawn caper day one lockdown NYC  covid     corona  coronavirus in a practically empty Grand Central Station  loveislove we can do this  stayhome  Central Terminal  OC g gxAQ  igshid  az   cv  pa ,1853,,,,
2020-03-27 01:21:34+00:00,-1,   freedom is the oxygen to the soul         miss my boring life       FreedomThinkers    Covid     Corona    NewYorkCity  NewYork  Meadows   Corona Park  N yzRpkYX  igshid jdj r  qoj s,1854,,,,
2020-03-27 00:59:26+00:00,0,hank you for the masks Ernie  robordonez  mask  corona  coronavirus  ilovetheupperwestside  newyorkers  fashion  style  timeoutnewyork  artonlink  onenewyork  Ordonez Photography  N QtRBob   igshid  dqvfq ygy e,1855,,,,
2020-03-27 00:54:17+00:00,1,he increased wail of ambulances in our Brooklyn neighborhood is haunting over the last few days         crona  coronavirus  corona  virus  isolation  COVID    emptystreets  emptynyc  nycshutdown  quarantine     N q yDMkZ  igshid rqo jsnkuyaw,1856,,,,
2020-03-27 00:35:30+00:00,0,I wish  Corona would BLOCK ME      Im so over this Quarantine        ChillCeleb  thecircle  TeamMercedeze  StayHome  covid     Casa  N hgHAGbR  igshid  ooywwqefmmlu,1857,,,,
2020-03-26 23:59:55+00:00,1,Bruh                      stayhome  style  stylish  love  me  corona  photooftheday  Rona  quarantineandchill  quarantine  beautiful  instagood  instafashion  model  Nike  Check  black  negro  sexy  astrology  vacation     N czLFzQ   igshid   llnljfg azr,1858,,,,
2020-03-26 23:16:51+00:00,0,NYC the city which never sleep  gone sleep so creepy  america  usa  newyork  subway  train  corona  station  Central Terminal  NwhQ B yQ  igshid    gcqwa   tm,1859,,,,
2020-03-26 22:56:56+00:00,1,Our Wednesday hip hop class ran over live stream   No matter what we will stay safe  stay healthy  and keep grinding    grind  stayhealthy  stayhome  staysafe  dance  hiphop  livestream  corona  coronavirus     NuPeUJ o   igshid  r y jdfghugh,1860,,,,
2020-03-26 22:41:46+00:00,1,Look at our little ones go   Staying pretty and pink and also staying safe at home     stayhome  staysafe  corona  coronavirus  covid    pink  ballet  dance  explore  explorepage  exploremore  explorer If you     NsgXQpHsB  igshid        gly kf,1861,,,,
2020-03-26 22:29:15+00:00,0,People are so losing it out there  coronavirus  handsanitizer  watergun  thursdayvibes  LOL  Corona  usa  America  trump  nyc  QuarantineAndChill  CovidNGR,1862,,,,
2020-03-26 22:18:29+00:00,1,Asian Pulled Pork with Salsa Verde  Pickled Red Onions on a gluten free roll  pork  glutenfree  healthyfood  corona  alonetogether  stayhome  nyc  chef  chefslife  goodvibes,1863,,,,
2020-03-26 22:09:57+00:00,-1,Social Distancing  corona  quarantineclub  parkwalkandtalk  Village  No bSBUvj  igshid  fwd  wz bcy ,1864,,,,
2020-03-26 21:32:57+00:00,1,Back again  Come ask all your questions to a REAL DOCTOR and let   s get the real information out there   covid     corona  coronavirus  quarantine  news  help   doctor  York  New York  NkoXYAe b  igshid rubkjbe l xb,1865,,,,
2020-03-26 21:17:27+00:00,0,Which of the Bravo Real Housewives of New York City  stayed in the city during Corona   Bravo  RHONY  WWHL  CoronavirusNewYork  ThursdayThoughts  NewYorkCity  RealHousewives  corona  coronavirus  ,1866,,,,
2020-03-26 21:11:24+00:00,-1,I have never been in a war  But it feels like a war zone         coronavirus  corona  virus  isolation  COVID    emptystreets  emptynyc  nycshutdown  quarantine  quarantinelife  staysafe  travelsafe  travelsafely     NiKbNlJWl  igshid e u squ hlbq,1867,,,,
2020-03-26 21:02:44+00:00,-1,Socially distant park date with mom  We re gonna start a podcast  Bitches Bitchin on a Bench   corona  Park  Upper West Side  Manhattan  NhK apbUL  igshid   tqfbw tg nh,1868,,,,
2020-03-26 20:30:48+00:00,0,I mean  let s keep it now        Has this ever happened to any of you cinematographers         Meme  TextingMeme  TextingMemes  CoronaMeme  Corona  socialdistancing  Stayhome  cartoon  coronacartoon     NdhJ pg q  igshid  ssjykd thzmk,1869,,,,
2020-03-26 20:17:46+00:00,0,Corona                     Corona  covid  ,1870,,,,
2020-03-26 20:08:30+00:00,1,Staying safe   while delivering your Baba Ghanouj   corona  nyc     at Morton Williams,1871,,,,
2020-03-26 19:48:47+00:00,1,Gluten free Oatmeal Chocolate Chunk Cookies  glutenfree  sweettooth  coronacookies  goodvibes  nyc  corona  stayhome  alonetogether  godbless  loveyourself  support  goodeats,1872,,,,
2020-03-26 19:48:19+00:00,0,Please no close talking practice social distancing  corona  codin    thistooshallpass  seinfeld  seinfeldmemes  seinfeldquotes  Shop New York City  NYqA JB T  igshid  g   dfxwqhzf,1873,,,,
2020-03-26 19:25:44+00:00,-1, tbt to a couple of months ago  when  corona was just a beer and  plague was something you read about in history books  We will definitely come out on the other end  scarred  a little more weary  but stronger  and     NWEXEpMJ   igshid   exyizm   ql,1874,,,,
2020-03-26 19:01:50+00:00,1,Dear   corona healing is hidden where the constellation shows  We look forward to your support  Please please  You say you see us  we can not reach  Dear   corona healing is hidden in the star of Aslesha  the snake that grows in river beds ,1875,,,,
2020-03-26 18:44:36+00:00,1,I was inspired by Shake Shack  Beef n sausage and Mushroom patty       island sauce on a toasted semame seed bun  Oh and purple cabbage in honor of Prince   socialdistancing  corona  coronavirus     NRXMPpMXv  igshid  ukt r yvcff ,1876,,,,
2020-03-26 18:15:33+00:00,0,he new Muscle Beach    NYC   s pandemic version of California   s Venice Beach  nyc  corona  covid     musclebeach  chelseapark  Park  NOCTOAZzo  igshid  jhyt   qavds,1877,,,,
2020-03-26 18:07:32+00:00,0,Coronastan NYC  social distance walk with a tape measure in hand  Maybe we should buy stock in Stanley too     corona  York  New York  NNH nAO    igshid  vlsar ro cfv,1878,,,,
2020-03-26 16:51:37+00:00,0,How do I self quarantine  Can I walk my dog         coronavirus  corona  virus  isolation  COVID    emptystreets  emptynyc  nycshutdown  quarantine  quarantinelife  staysafe  dog  walkingthedog  greenwichvillage     NEbwMFyUs  igshid ojz buab rlv,1879,,,,
2020-03-26 16:23:10+00:00,1, ReTweet  Share Join us on Friday at     pm for our Twitter Town Hall on      Census Emergency Funding let   s get  counted peace  peaceisalifestyle  lifecamp  census  corona  coronavirus,1880,,,,
2020-03-26 15:14:02+00:00,-1,Maythis video prove why  wesupport  to  bringproductionback We don   t have  enoughsupplies cause US does not produce them  Thanks hater  oxyMorons   elmhurst hospital queens html  COVID      StayHome   MAGA  uscongress  USSenate  WhiteHouseBriefing  Lockdown    Corona,1881,,,,
2020-03-26 15:06:36+00:00,-1,we all have our own stimulus package new comic everyday at   am            unemployment  nyc  corona  cuomo  dailyart  tigerking  kenbone,1882,,,,
2020-03-26 15:01:53+00:00,-1,Good news  street closure  Bad news  Rich  property owners w private gardens benefit  WTF     Families in  Elmhurst  corona and  Jacksonheights are overcrowded in small apartments and you close a street lined w  private gardens and co ops  Class disparity sucks ,1883,,,,
2020-03-26 13:55:19+00:00,0,I suggest sending Dr Oz to do a few shifts in  NYC ERs and have him report back  nyccoronavirus  NYCLockdown  COVID      coronavirus  CoronavirusPandemic  Corona  CoronavirusNewYork,1884,,,,
2020-03-26 13:06:40+00:00,1,Eye of Horus Def  Symbol of protection  power   good health  FELLING INVINCIBLE  nocoronavirus  corona  coronaqueens  coronaquarantine  quarantine  shoplocal  shoponlinenow  shoponline  onlineshop  shopstreetwear     MqsCQDpPH  igshid  novx n r yri,1885,,,,
2020-03-26 12:26:22+00:00,1,Let   s keep it Rona Free  socialdistancing  quarantine  washyourhands  bkkisha  thankfulthursday  covid     corona  healthyhabits  morelife  faithhopelove  spreadloveitsthebrooklynway  York  New York  MlnEvgR I  igshid     oarljbd ,1886,,,,
2020-03-26 12:18:28+00:00,0, coronavirus  CoronavirusLockdown  ThursdayThoughts  thursdaymorning  Corona ,1887,,,,
2020-03-26 11:07:16+00:00,0,NY  current  state of mind  nyc  graffiti  soho  covid     corona  coronavirus  manhattan  ny  socialdistancing   Manhattan  MdBwHAjEy  igshid cofhfo jojhm,1888,,,,
2020-03-26 09:07:09+00:00,1,Quarantine continues  but it   s important to still keep it cute  DazzlingDanette  PerformerLife  Mompreneur  AEA  Corona     Primer milkmakeup     Foundation      Lip Color      Lashes     MPR PpnKV  igshid  x kung undjh,1889,,,,
2020-03-26 06:48:55+00:00,0,                      Music Bird Radio DJ                      THE NITE                            NY                                                                                                                  thenite  musicbird  corona  stayhome  NewYork  radioguest,1890,,,,
2020-03-26 05:00:50+00:00,0,One baby  four ways   gelatoni  handsomecat  catsofinstagram  catdaddy  covid     corona  quarantine   Manhattan  LzF  JLBC  igshid  upikjw v  ba,1891,,,,
2020-03-26 02:50:28+00:00,1, wemakemovies having a  townhall on   Working out the deets for online progress during  corona  quarantine  Terrace  Brooklyn  LkK aJhxP  igshid kcf gw igcgf,1892,,,,
2020-03-26 02:13:06+00:00,-1,What   s your weird  Corona hobby ,1893,,,,
2020-03-26 02:12:50+00:00,0,Bed head    beanies      thenewnormal  corona  lockdown  myhood  East Side  Lf gKFtWL  igshid  t   xfx haze,1894,,,,
2020-03-26 02:06:00+00:00,1,his one made me smile   newyorkcity  besafeoutthere  i ny  covid     corona  theclubmomteam  subway  metro  York  New York  LfFaqhhf   igshid  o nn f  tc t,1895,,,,
2020-03-26 01:43:49+00:00,1,I know people like this page to be positive but to be honest with the streets like this I am not feeling it lately         coronavirus  corona  virus  isolation  COVID    emptystreets  emptynyc  nycshutdown     LcjCFFgG   igshid oecvxis jdq ,1896,,,,
2020-03-26 01:00:30+00:00,1,Live in   hour at    pm ET on  and  Also join us and say hello in the chat   sports  stayhome  football  basketball  wrestling  ufc  corona  fan fan  fan fanshow  executionentertainment,1897,,,,
2020-03-26 00:47:46+00:00,-1,Let s talk about parents losing their job had to kick down doors before turning a knob   Glory Lives  dean morel              barschallenge  Freestyle  BeanieSigel  DieInstrumental  Corona     LWFCnDdo   igshid f lo    d  v,1898,,,,
2020-03-26 00:44:41+00:00,1,Baked Ziti and some garlic bread  This is definitely not Keto  lol   socialdistancing  corona  coronavirus  virus  china  cookingathome  awesomeness  viruscorona  bakedziti  garlicbread  doingmypart  love     LVx zpk    igshid  fq v qv qlz,1899,,,,
2020-03-26 00:25:32+00:00,0,We are here for you and we will pass these tough times           gentlewashlaundromat  laundromat  pickup  delivery  ondemand  corona  coronaviruspandemic  avenuea  avea  nyclaundromat  eastvillage  eastvillagenyc     LTljdpOvf  igshid  vjz  h dhbx ,1900,,,,
2020-03-26 00:09:52+00:00,1,Pandemic inspired cooking     nyc  corona  covid     coronanyc  hudsonyards  Yards New York  LRy qg A   igshid  q dcquhyxyl,1901,,,,
2020-03-25 23:59:51+00:00,1,When u gotta make wins for he store but  corona  coronavirus aka  rona wants you to be  enfermo  sick DTAY  healthy  healthyfood  healthyliving  York  New York  LQpcXpIDM  igshid w czwdrwy gi,1902,,,,
2020-03-25 23:59:38+00:00,0, covid     corona  nycstreetphotography  worldstreetphotography  nycstreetphotographer  nycstreetshots  nycphotographer  streetphotography  nightphotography  nycnightphotography  nycphotographers  NewYork     at MTA Bus     Av  amp  E    St  M   M   SBS ,1903,,,,
2020-03-25 23:58:31+00:00,1,One of these should be your best friend  Hint  he isn   t the one wearing glasses  Stay clean  Stay healthy  Stay home  PS   NY needs more respirators     stayhome  stayclean  stayhealthy  corona  cov  d       LQfupHZG   igshid  qojllktesnkb,1904,,,,
2020-03-25 23:48:59+00:00,0,me  hoes in Miami  stayhome  corona  me  quarantine  music  dance  tiktok,1905,,,,
2020-03-25 23:43:49+00:00,0,Feeling anxious about  corona and in need of a good cry  May I recommend listening to    Fire and Rain    while cutting onions ,1906,,,,
2020-03-25 22:59:39+00:00,-1,Social distancing at CVS  God  I am so sick of this pandemic     corona  covid     York  New York  LJwgLj vQ  igshid     bbivjivt ,1907,,,,
2020-03-25 22:59:18+00:00,1,You are all in our thoughts            flowers  floristry  nyc  newyorkcity  manhattan  timessquare  coronavirus  corona  virus  pandemic  hope  faith  pray  York  New York  LJt THl w  igshid ppclpc u cr ,1908,,,,
2020-03-25 22:44:30+00:00,1,     Students who are sick are stuck at home without any support This situation has shown us how we are lacking good leaders in time of crisis  If we student survive this pandemic on our own We are coming for better tomorrow and stronger  Thanks for failing us   Corona  Student,1909,,,,
2020-03-25 22:37:38+00:00,0, nyclockdownday  Keeping busy on my own economic stimulus project  Rolled the quarters last week   corona  nyc  march        iphonexs  mayfair  ues  ny pic  East Side  LHPMQgtUW  igshid     zl  szohi,1910,,,,
