Unnamed: 0,Datetime,Text,Sentiment
145,2020-04-08 01:09:30+00:00,Aphorisms live because they contain human truth  and reach across barriers of class and era         coronavirus  corona  virus  isolation  COVID    emptystreets  emptynyc  nycshutdown  quarantine  quarantinelife     s  zrlieh  igshid   rg zzyrq ha,1
146,2020-04-08 01:08:05+00:00,oday is World Health Day and we couldn   t be more thankful to the extraordinary front line healthcare workers all around the tirelessly working to save lives  You are our heroes         corona  health     s ykSJwMa  igshid  movgfqvyyufe,1
147,2020-04-08 01:02:36+00:00,On Day    of  rescuemen         jet wag Look who s wearing the  muzzle now  dog  instadog  dogsofbrooklyn  nycdog  rescuedogsofinstagram  dogsofnyc  fortheloveofpets  fortheloveofdogs  brooklyn  corona  corona     s KnLFvj   igshid  ophbaap   h ,0
148,2020-04-08 01:00:19+00:00,What is really going on here       sick  whatisthis  corona  like  likes  liked  shared  share  post  repost  instagood        comments  comment  tag  helpingothers  s gatgqA   igshid clb e c w hq,1
149,2020-04-08 01:00:00+00:00, Sensational     Bohemian Rhapsody   Queen    Corona HOME ISOLATION VERSION   via   Music  NP  BestCoverEver enjoy   ,1
150,2020-04-08 00:57:57+00:00, NewYorkers are born hustlers      FACTSB              TAG A  NEWYORKER    NYC  subway  corona  rona  socialdistancing  quarantine  workathome  stayhome  essentials  York  New York  s cNJjJBD  igshid xt tkifiofe ,0
151,2020-04-08 00:45:13+00:00, HealthcareHeroes  healthworkers  Covid     CoronavirusPandemic  CoronaVirusUpdates  CoronavirusOutbreak  coronapocolypse  CoronavirusNewYork  CoronavirusUSA  corona  Covid   PH,0
152,2020-04-08 00:43:39+00:00, corona  howtogetthroughtheday  ellenkaris  greekgoddessofcomedy  standupcomedy  actress  kariscomedycornerpodcast  szy agZVT  igshid h ro ytou c ,0
153,2020-04-08 00:41:36+00:00,he Forgotten Ranger  pm eastern time release  Avengers  corona ,-1
154,2020-04-08 00:34:18+00:00,  ppe utm source twitter amp utm medium social amp utm campaign m pd share sheet  corona  covid    charity,1
155,2020-04-08 00:25:33+00:00,Day           corona  manhattan  newyork  newyorkcity  dogsofinstagram  dogsofmanhattan  dogsofchelsea  chihuahua  outdoors  inspiration  stuxiDr E ,1
156,2020-04-08 00:12:54+00:00,louisiana  COVID       CoronavirusUSA  corona ,0
157,2020-04-07 23:46:54+00:00,My good friend Artimus Pyle from the  legends  lynyrdskynyrd just sent me these pics from his last show before the  corona  virus madness  We BOTH hope ALL of you are doing great and staying healthy   stbTWFGqx  igshid  b   ho lej l,1
158,2020-04-07 23:44:22+00:00,Idaho get with the program  You won   t have your    Constitutional rights    if you are dead from  corona virus ,0
159,2020-04-07 23:43:53+00:00, corona awareness ,0
160,2020-04-07 23:38:46+00:00,Global hit novel The Forgotten Ranger will be released  pm eastern time tonight  This version of TFR will not include the origin story  The origin story will be released April   nd        Avengers  corona,-1
161,2020-04-07 23:37:21+00:00,his video featuring  and  was filmed on the  CCNY campus  a place I look forward to working when  corona allows    becounted  citycounts  Census    ,0
162,2020-04-07 23:23:36+00:00,Sun  sun  sun  here it comes         spring  quarantine  selfcare  selfisolation  socialdistancing  covid  covid    corona  coronachronicles  quarantineselfie  curvemodel  fabuplus  skorchshot  model  iamsizesexy     sq WWHM F  igshid   tu ak nf  ,0
163,2020-04-07 23:19:54+00:00, corona  COVID    StayAtHome  StaySafeStayHome ,0
164,2020-04-07 23:13:35+00:00, Robert Koch Institut gibt KEINE Entwarnung bei  Corona Krise   Coron     via ,0
165,2020-04-07 23:01:35+00:00,hank you ehtoozee for the awesome masks     You are a rock star     covid    masks all  corona   New York  soUCcjr    igshid  heeyijnhx  s,1
166,2020-04-07 22:43:28+00:00,If you are a  runner and run in a city without a mask  you truly deserve to be arrested  Stop running up behind people breathing heavy  Move and wear a  mask    COVID    corona  stayhome,-1
167,2020-04-07 22:21:57+00:00,Wonderful article on designing a post COVID   future from    Corona Redesign     A Pre Manifesto    speculativefutures  speculativedesign  covid  ,1
168,2020-04-07 22:00:42+00:00,sometimes life is about risking everythhing for a dream no one can see but u   ur day will come   Dream  Dreams  FuckCorona  FuckCovid    Outside  StayAtHome  Corona  CoronaVirus  Covid     Quote  Caption  Drake     shWGxhpRK  igshid  zzibabgtswo,1
169,2020-04-07 21:57:05+00:00,Had to get some sunshine today     Song by     Sunshine    Dress Mask    petachencollection  fun  corona  socialdistancing  memyselfandi  sunshine  happy  nyc  sgnwmArRX  igshid  nejvmllhzsrm,1
170,2020-04-07 21:48:56+00:00,hank you Captain Cermeli and the team at the  for donating fruits and vegetables to give out to our community  In a time of need we are all here for each other   Corona  Elmhurst  JacksonHeights  covi  d   ,1
171,2020-04-07 21:43:21+00:00,We miss being silly in the hospitals with our kids and the wonderful staff  We can t wait to be back and see all of our friends again soon  Stay safe  Stay silly   healthyhumorinc  rednosedocs  hospital  covid  corona  washyourhands  doctor  joy  kids  dogood  clown  circus,1
172,2020-04-07 21:39:07+00:00,My   year old daughter drew the Coronavirus then made me a mask and gloves so I can protect myself  I asked how she knew what the virus looked like and she said she saw it on tv when I was watching the news         corona  coronavirus  covid  covid    st     sdvHeji F ,1
173,2020-04-07 21:33:46+00:00,Funniest video out there    We all need a laugh in a time like this     Retweet and  Share  StaySafeStayHome  Coronavirus  Corona  Covid    meme  funny  love  Man will do anything for toilet paper and paper towels   ,1
174,2020-04-07 21:33:35+00:00, COVID    Covid     COVID  COVID      COVID  Pandemic  COVID       COVIDCanada  CoronavirusUSA  coronavirus  CoronavirusPandemic  CoronavirusOutbreak  Corona  CoronaVirusUpdate  WorldHealthDay      RealityCheck  TuesdayThoughts  TuesdayMotivation  Tuesday,0
175,2020-04-07 21:31:06+00:00,Funniest video out there    We all need a laugh in a time like this     Retweet and  Share  StaySafeStayHome  Coronavirus  Corona  Covid    meme  funny  love  Man will do anything for toilet paper and paper towels   ,1
176,2020-04-07 21:28:33+00:00, Positive  Grateful  Mindful  MindfulMonday  Corona  Coronavirus  COVID    BondMD,1
177,2020-04-07 21:25:03+00:00,Also let   s remember that     of cases were in   stanbul  according to the ministery  If this also applies to the deaths  that means only     of      deaths in   stanbul are the officially announced  Corona related deaths  Still  the remaining is      for April   April    ,-1
178,2020-04-07 21:23:55+00:00,During this time of need we are here for you  If you need a free meal please stop by our office  Thank you   amp   for your partnership   Corona  Elmhurst  JacksonHeights  covidkindness  covi  d   ,1
179,2020-04-07 21:16:34+00:00,Started off my new  with something current   wordswithfriends  isolation  covid     corona  scS oDtEg  igshid   u r  xz uw ,0
180,2020-04-07 21:16:33+00:00,what does this mean for the kids school year    COVID    Corona  lockdown,0
181,2020-04-07 21:08:29+00:00, Wir sind erst am Anfang einer langen Epidemie  Doch schon werden ungeduldige Stimmen laut  die einen schnelleren Ausweg durch  Herdenimmunit  t fordern  Klingt verlockend   doch die Idee ist faul    Die Debatte um die Herdenimmunit  t  dazu    red   Corona ,-1
182,2020-04-07 21:08:07+00:00,Ite ima head out  Day     coronahomea        video  home  quarentine  corona  fx  iteimaheadout  specialfx  app  filter  gpoy  person  charlieutravels  charlieudoesnttravel  nyc  nycphotographer  iphonography       sbFI BG m  igshid q l wd nfo  ,0
183,2020-04-07 21:03:15+00:00,Despicable manipulation of  corona health crisis to violate human rights of women to reproductive freedom  Federal appeals court says  Texas can restrict  abortions during a national health emergency despite constitutional protection for abortion rights,-1
184,2020-04-07 21:00:47+00:00,People age    and up what advice would you give to people in their   s           advice  question  what  thoughts  best  people  culture  advice  people  followme  codefortheculture  great  goat  inspire  inspiration  quote  hiphop  rap  quoteoftheday  tuesdaythoughts  corona ,1
185,2020-04-07 20:59:27+00:00,his is my park in  Hackensack  obviously not the original from the    s I played in  it s a crying shame   CoronavirusUSA  coronavirus  corona  kidsactivities,-1
186,2020-04-07 20:57:32+00:00,My man said    I got your  CORONA PACKS  you get   masks and   sets of gloves FOR ONLY       NOW WHO WANNA LIVE    THAT   S ALL I WANNA KNOW  WHO WANNA LIVE        TeamDL  cantknockthehustle  staysafe  Repost     sZxofn HG  igshid   a rwy gocjq,0
187,2020-04-07 20:52:51+00:00,LIVE BLOG  Boeing suspends     production  via        dreamliner  boeing  coronavirus  coronavirusupdates  covid    corona  coronaviruspandemic  coronacrisis,0
188,2020-04-07 20:49:20+00:00,Hey my peeps  Hope you   re having a decent Tuesday  Still making our way through these crazy times  Looking forward to the end of it  Let   s have a chat tonight around      PM   live  chat  copingskills with  corona     sYuFKhZMy  igshid  cpekcxqna pr,0
189,2020-04-07 20:41:43+00:00,Lets stop  economicdisaster in the name of lockdown   Lockdown should be done in managed way so that engines of  economy will smoothly run while preventing the spread it  nepal  Unmanagedlockdown will not prevents  corona while it damage the economy ,-1
190,2020-04-07 20:41:38+00:00,    p kutusundan     kard  m  tb  selfie  newyork  nyc  stayhome  evdekal  atasehir  corona  istanbul,0
191,2020-04-07 20:31:33+00:00,Just shipped this guy off  Dm for commissions   godzilla  shin  japan  tokyo  localartist  covid  corona  illustration  tbt  tuesday  picoftheday  love        toho godzilla toho  grimcartoons  art       sXJHdAmeL  igshid gvii zqpqtse,1
192,2020-04-07 20:31:09+00:00,he Forgotten Ranger will be delayed  New release time  pm eastern time   Avengers  corona  GOTG,-1
193,2020-04-07 20:23:36+00:00,La cresta      mcclaren  djiglobal  drone  timelapse  Ray   x  dui  city  like  nofilter  virus  videoedits  dronephotography  downtownnyc  mavic pro  speed  instadaily  NYC  me  corona  droneoftheday  view     sWN zDj I  igshid  v pruo k  uo,1
194,2020-04-07 20:07:00+00:00,LIVE BLOG  U S  airlines want a    B bailout  but they spent    B buying back their stock   via   coronavirus  coronavirusupdates  covid    corona,-1
195,2020-04-07 19:47:34+00:00,                                                                                                                                                                                                                                                                                         Corona                                     ,0
196,2020-04-07 19:37:31+00:00,Honored to be the Governor   s personal photographer for his inauguration and proud to watch him fight for New York and the country                   andrewcuomo  governorcuomo  covid    coronavirus  covid       corona     sQ fbDXrR  igshid  obbttccw b ,1
197,2020-04-07 19:27:08+00:00, TuesdayWisdom  TuesdayMotivation  TuesdayThoughts  TuesdayMorning  COVID     US   IN   AU  UK  CA   DE   Corona,0
198,2020-04-07 19:26:25+00:00,It   s not your job to like me  it   s mine  WorldHealthDay  staypositive  Corona ,1
199,2020-04-07 19:24:40+00:00,Stay at home  it s important  Stay healtly Elephant  be safe   coronavirus  Corona  StayAtHome  StayHome,1
200,2020-04-07 19:24:36+00:00,A  Guide to  Interpreting the  Bible Correctly by Sam Oputa  TuesdayMorning  TuesdayMotivation  Tuesdaythoughts  TuesdayMood    MoreDays  DEATHBATTLE  CoronaVirusNYC  Corona  CoronavirusPandemicUSA  CoronaVirusUpdate  CoronaPandemic  cm sw r tw dp U x sMIGEb   WBN          via ,0
201,2020-04-07 19:23:41+00:00,he full episode    Covid     COVID       COVID  COVID    coronavirus  corona  rona  pandemic  WFH  WorkFromHome  ImSoBoredI  StayHome  sociadistancing  safehands  flattenthecurve  quarantined  MyPandemicSurvivalPlan  WorldHealthDay,0
202,2020-04-07 19:21:52+00:00,he  Greatest  Celestial  Deception  About The Bright Morning Star by Sam Oputa  TuesdayMood  Hydroxychloroquine  TuesdayMotivation  TuesdayMorning  Tuesdaythoughts  Coronavirustruth    MoreDays  CoronavirusUSA  Corona  cm sw r tw dp U x   KGEb A QEXV         via ,1
203,2020-04-07 19:17:35+00:00,Abstand  Selfie in the Time of  Corona mit  Sehen Sie hier  Lanz  Talkshow   zu  Coronavirus  USA  amp   Trump mit  Dr   Carolin Hofmann  amp  Eric Wrede  COVID      ab Minute        lanz markus lanz vom   april          html,0
204,2020-04-07 19:14:34+00:00,  and  FaceTime remain blocked in  UAE  Qatar and  Oman despite persistent calls from citizens and residents living in the three countries    and now     human rights groups    to allow the use of these apps in light of the  corona crisis ,-1
205,2020-04-07 19:06:17+00:00,Loving that  staying safe while out doors with that  petachencollection  facemask  philadelphia  philly  weoutsidesometime  weinthistogether  corona  sNYt AgzC  igshid    bffud xe ,1
206,2020-04-07 18:57:59+00:00,India is giving  Hydroxychloroquine to your president   Use  maleria medicine to  corona patients  amp  use  AIDS medicine to  H N  patients  the same way as chocolate milk comes from brown cows   One day America will be great Again Under Trump ,1
207,2020-04-07 18:54:43+00:00, mask  masks  corona  coronavirus  virus  barbados  mudasucka  fyp  fy  tiktok  foryoupage  stayhome  cookiewithacause  boredintgehouse  workout  work  worklife  workfromhome  migos  foryou  woah  ageing  fyp     sL MYHMdk  igshid  e qxtzzz de ,0
208,2020-04-07 18:51:51+00:00,US should take care of himself   don t worry  India is giving  Hydroxychloroquine to your president   Use  maleria medicine to  corona patients  amp  use  AIDS medicine to  H N  patients  the same way as people get chocolate milk comes from brown cows  ,-1
